,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06
10,8.25,18.25,9.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,19.0,0.0,0.0,0.0,10.5,0.0,0.0,9.75,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,73.25,56.0,37.5,21.0,11.75,0.0,0.0,71.75,32.75,6.0,42.25,22.5,0.0,36.75,65.75,24.5,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,20.75,31.0,0.0,43.75,11.5,0.0,10.25,0.0,31.5,34.5,65.0,13.75,0.0,24.25,63.25,0.0,71.25,12.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,0.0,0.0,0.0,12.75,7.75,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,11.5,0.0,40.25,14.25,26.5,12.5,51.75,8.75,6.25,18.0,8.0,0.0,19.25,35.0,0.0,0.0,18.0,0.0,16.75,21.0,7.75,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.0,0.0,0.0,10.5,7.5,0.0,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6.75,0.0,31.0,16.25,7.25,18.25,50.0,0.0,34.0,19.75,42.5,13.75,59.25,28.5,0.0,53.25,9.5,0.0,28.75,33.0,0.0,63.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,21.25,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,19.5,0.0,0.0,7.75,7.25,0.0,7.75,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,22.5,26.0,15.0,15.25,22.75,7.75,0.0,18.5,27.25,72.75,37.0,8.5,0.0,33.75,38.5,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,0.0,21.75,32.25,0.0,60.0,37.75,0.0,18.5,0.0,0.0,25.0,34.75,59.0,0.0,19.75,10.25,0.0,55.5,9.0,0.0,0.0,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,6.25,0.0,0.0,0.0,0.0,0.0,6.75,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,8.5,13.0,0.0,0.0,0.0,27.25,0.0,23.75,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,7.0,18.75,9.0,25.0,19.5,6.75,0.0,64.0,39.25,43.0,42.0,19.0,0.0,40.75,62.25,32.5,33.0,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,0.0,0.0,52.75,12.75,11.5,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,21.5,56.25,35.5,10.75,0.0,20.0,43.25,12.25,13.75,29.25,64.75,0.0,50.0,0.0,0.0,14.25,64.5,12.0,53.0,0.0,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,0.0,0.0,20.75,10.25,7.0,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,19.25,10.0,37.25,43.0,54.5,0.0,35.5,0.0,22.0,32.0,71.0,47.75,0.0,43.0,0.0,0.0,0.0,69.75,44.75,57.5,0.0,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,8.75,0.0,0.0,0.0,0.0,0.0,16.25,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,12.5,0.0,0.0,20.25,0.0,0.0,9.25,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,34.0,63.0,33.5,26.0,27.25,19.5,0.0,58.25,8.25,68.5,25.0,11.0,0.0,41.75,50.0,52.0,57.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,0.0,0.0,0.0,0.0,27.25,0.0,0.0,0.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,10.25,29.0,0.0,40.25,29.0,0.0,27.25,0.0,0.0,30.5,61.5,12.75,0.0,31.75,75.0,0.0,53.25,22.25,0.0,0.0,11.5,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,0.0,0.0,0.0,19.75,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,11.75,0.0,25.0,0.0,0.0,8.5,0.0,19.0,26.5,65.25,8.0,0.0,5.75,36.5,0.0,0.0,13.25,0.0,0.0,17.25,7.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,23.0,16.0,0.0,17.5,9.75,0.0,13.5,0.0,7.5,22.0,50.0,9.25,0.0,58.0,43.0,0.0,18.5,0.0,0.0,0.0,11.5,31.5,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,0.0,10.75,30.0,17.75,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,18.0,0.0,37.5,8.75,45.5,11.75,50.75,0.0,0.0,0.0,9.25,0.0,38.75,34.5,0.0,16.0,32.75,0.0,33.75,66.5,30.5,42.75,0.0,55.0,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.0,0.0,0.0,0.0,0.0,14.5,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,26.5,43.5,19.5,35.0,19.25,8.75,0.0,59.25,31.75,57.5,28.5,15.5,0.0,34.75,56.0,40.25,21.5,25.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,0.0,29.75,10.25,9.0,52.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,6.25,0.0,27.75,26.25,17.0,30.75,52.75,7.0,14.75,9.0,0.0,22.0,49.5,62.75,0.0,7.0,8.25,0.0,18.25,81.75,37.5,24.25,0.0,44.75,40.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,7.25,0.0,23.0,0.0,0.0,7.5,0.0,7.5,50.0,20.75,0.0,0.0,38.0,43.5,0.0,15.25,21.75,0.0,0.0,23.75,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,21.5,0.0,0.0,0.0,12.75,11.0,0.0,0.0,0.0,0.0,0.0,9.75,7.75,0.0,0.0,0.0,46.25,87.75,21.25,15.25,30.5,7.25,0.0,50.75,8.0,46.75,17.75,0.0,0.0,6.25,59.25,17.0,33.25,7.5,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,0.0,11.5,19.0,9.5,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,8.5,0.0,16.75,9.75,33.75,36.25,69.0,0.0,0.0,7.75,0.0,16.75,18.5,12.25,0.0,28.25,21.5,0.0,0.0,43.75,55.25,32.75,0.0,54.25,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,23.25,0.0,0.0,36.0,31.5,0.0,30.25,0.0,24.25,78.0,54.75,0.0,0.0,35.75,0.0,0.0,58.5,23.75,0.0,0.0,53.0,23.25,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,0.0,23.0,19.5,21.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,26.75,0.0,0.0,0.0,0.0,22.5,0.0,39.25,6.25,30.25,31.75,41.25,11.25,12.5,6.5,14.0,6.75,64.25,73.0,0.0,7.25,30.5,0.0,23.0,27.0,47.25,8.0,0.0,65.25,48.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,0.0,0.0,9.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,7.5,0.0,26.25,12.25,3.25,11.5,34.75,6.5,6.5,11.5,8.5,10.75,0.0,35.75,0.0,7.5,0.0,0.0,10.75,28.5,3.75,7.0,0.0,18.5,48.75,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,3.0,9.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.5,9.0,24.75,23.5,0.0,8.5,11.5,8.75,12.75,38.25,6.25,0.0,15.75,15.0,0.0,20.5,13.75,0.0,6.0,0.0,2.75,45.5,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,27.5,5.5,14.5,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,16.75,0.0,14.75,19.75,39.75,0.0,24.25,9.5,13.5,9.0,0.0,9.25,36.25,33.25,0.0,34.25,22.0,0.0,9.75,30.75,48.75,34.25,0.0,20.75,88.75,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,0.0,0.0,0.0,15.25,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,16.25,0.0,0.0,17.5,6.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,58.25,42.5,5.5,33.25,23.25,17.5,0.0,56.5,66.75,79.75,25.75,9.5,0.0,28.0,55.25,29.75,32.25,0.0,41.25,14.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,40.75,8.5,0.0,41.0,0.0,0.0,0.0,0.0,0.0,29.5,86.0,25.25,0.0,43.5,49.75,0.0,63.25,0.0,0.0,0.0,0.0,0.0,43.5,58.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,0.0,15.75,8.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,6.5,0.0,30.25,16.5,7.5,0.0,0.0,10.25,7.5,58.0,24.0,0.0,0.0,11.5,0.0,21.5,29.0,19.75,15.5,0.0,17.75,59.5,20.0,55.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,0.0,0.0,0.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,8.75,9.75,0.0,0.0,19.25,16.5,0.0,15.5,0.0,0.0,0.0,10.25,8.25,0.0,0.0,0.0,25.75,71.0,24.5,21.5,15.5,19.75,0.0,31.75,18.25,81.5,22.5,20.75,0.0,11.5,37.0,34.25,28.0,0.0,15.25,76.0,22.0,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,0.0,12.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,10.25,0.0,24.25,24.75,0.0,30.0,0.0,23.0,25.0,40.75,12.75,0.0,58.25,26.75,0.0,23.75,0.0,0.0,0.0,15.0,27.25,55.5,21.75,68.75,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,12.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,13.0,11.75,0.0,32.75,24.75,0.0,23.5,0.0,19.5,57.5,31.75,16.0,0.0,26.75,39.25,0.0,28.5,0.0,0.0,0.0,15.0,27.25,36.0,24.75,57.25,62.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,33.25,0.0,0.0,0.0,10.5,11.75,0.0,59.5,0.0,0.0,29.75,0.0,26.5,62.25,65.5,16.0,0.0,21.5,47.5,0.0,25.5,21.25,0.0,0.0,34.75,10.75,33.25,41.0,50.0,34.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,49.5,6.0,0.0,51.5,47.0,0.0,14.5,0.0,0.0,42.0,65.75,28.5,0.0,24.0,23.75,0.0,41.75,21.0,0.0,0.0,11.75,21.0,6.0,31.0,70.25,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,8.0,16.25,0.0,27.25,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,20.0,66.5,37.25,19.0,24.0,8.0,0.0,10.0,24.25,63.0,25.25,0.0,0.0,27.0,63.75,22.75,46.0,8.75,19.0,29.0,0.0,19.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,36.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,15.75,16.25,35.75,10.5,49.0,0.0,6.5,18.0,15.5,0.0,21.5,39.0,0.0,43.25,0.0,0.0,0.0,35.75,41.5,30.75,0.0,63.0,75.5,6.5,25.0,0.0,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,16.25,28.5,21.0,35.25,0.0,9.25,18.0,18.75,20.5,21.5,30.5,0.0,36.0,25.0,0.0,10.75,27.75,32.75,30.75,0.0,57.75,68.75,16.25,37.75,10.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,0.0,19.75,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.75,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,65.75,66.75,21.0,20.25,10.5,0.0,0.0,38.5,0.0,84.25,28.5,19.75,0.0,49.5,63.75,23.0,35.75,33.75,37.0,19.0,28.25,40.75,19.5,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.25,0.0,10.25,9.25,7.0,7.25,41.0,24.75,9.0,0.0,6.5,18.0,42.25,48.75,0.0,28.75,12.0,0.0,14.5,29.75,33.25,27.5,0.0,46.75,78.75,6.5,57.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,16.0,0.0,29.0,14.75,0.0,21.75,43.0,0.0,17.0,18.0,18.75,11.25,65.0,78.5,0.0,18.75,22.0,0.0,9.0,46.25,31.25,39.5,0.0,55.5,58.25,9.75,53.5,0.0,37.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,17.75,29.75,30.25,50.25,0.0,19.5,10.25,9.25,11.75,37.0,58.25,0.0,54.0,25.25,0.0,19.75,21.5,47.75,79.25,0.0,51.75,87.5,10.25,33.25,0.0,9.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
